ticker,sector_group,potential_score,valuation_score,quality_score,growth_score,sentiment_score,fwd_return,fwd_return_net,decile,regime_label
GVA,industrials,48.98,42.72,41.23,41.27,82.46,0.32223540884736246,0.3067852080568281,7,R5
GWPH,healthcare,28.97,0.0,53.79,,40.48,-0.3,-0.30825969382447393,2,R5
GWRE,tech_software,42.65,11.34,37.08,38.46,78.68,0.19237154174181947,0.18518000537745594,5,R5
GXO,industrials,45.25,39.14,27.56,82.89,36.54,0.21011492849766533,0.19470740941938952,6,R5
H,consumer_disc,52.57,49.6,47.31,64.32,52.46,0.025578658651824293,0.017366603540364692,8,R5
HAE,healthcare,51.13,54.36,56.66,51.92,54.92,0.026511290034309853,0.010577039653489266,7,R5
HAIN,consumer_staples,17.54,53.72,16.64,9.39,19.3,-0.3,-0.32999999999999996,1,R5
HAL,energy,47.21,63.27,60.83,43.91,28.33,0.07506692227238188,0.0684464321960685,6,R5
HALO,healthcare,48.77,51.67,36.45,54.41,55.82,0.40765536606897745,0.3907785983145435,7,R5
HAS,consumer_disc,31.11,19.79,30.89,12.97,63.93,0.5380268619238373,0.5237653231067231,3,R5
HASI,reits,69.92,83.02,50.36,96.04,67.48,0.24021719500747185,0.21699520652842316,10,R5
HAYN,industrials,51.14,54.94,27.34,95.74,42.73,-0.3,-0.32174724811711786,7,R5
HAYW,industrials,40.29,50.82,67.62,12.29,54.55,0.010464343313612678,-0.00871091124902899,4,R5
HBI,consumer_disc,34.93,6.45,29.06,17.69,92.31,-0.3,-0.3210397862413444,3,R5
HCA,healthcare,60.57,68.21,61.61,53.43,63.64,0.5670783562789996,0.5616473231694071,9,R5
HCAT,tech_software,13.81,0.0,11.42,24.43,44.49,-0.3,-0.32999999999999996,1,R5
HCCI,industrials,58.32,69.31,58.15,94.95,26.36,-0.3,-0.32009357060242094,9,R5
HCKT,tech_software,33.04,78.02,34.28,19.0,79.96,-0.34704221974811644,-0.37704221974811647,3,R5
HCP,tech_software,66.94,8.33,59.03,95.93,63.48,-0.3,-0.31855725534018653,10,R5
HCSG,industrials,42.11,62.33,61.13,21.74,67.31,0.6454389706741308,0.6154389706741308,5,R5
HD,consumer_disc,46.36,27.98,76.99,45.05,62.96,-0.0861056673419035,-0.09086872644653263,6,R5
HEAR,tech_hardware,33.81,17.91,15.13,58.5,80.65,-0.3,-0.32999999999999996,3,R5
HEI,industrials,60.92,22.69,81.06,82.15,64.86,0.3622361878343936,0.3552841975581406,9,R5
HELE,consumer_staples,42.67,89.22,59.59,12.25,12.28,-0.6448270098612736,-0.6670074466655282,5,R5
HEP,energy,49.28,66.67,70.39,60.0,29.85,-0.3,-0.32042796911634874,7,R5
HES,energy,29.14,20.22,28.77,48.72,32.69,-0.3,-0.30648450735230953,2,R5
HESM,energy,58.51,69.87,47.39,68.89,55.97,0.005194984790729107,-0.010129832486082704,9,R5
HGV,consumer_disc,65.9,87.18,49.31,100.0,39.34,0.14890885750962757,0.13121543508657932,10,R5
HIBB,consumer_disc,52.3,77.58,53.4,44.92,58.02,-0.3,-0.3195654018605598,7,R5
HII,industrials,41.56,96.19,54.37,18.83,5.41,0.8418331690542811,0.8282315652708964,5,R5
HIMS,healthcare,68.93,25.0,49.62,93.1,95.24,0.3428453772002946,0.3283349288435374,10,R5
HIMX,tech_hardware,27.53,34.93,30.79,19.22,61.59,0.058992963088186245,0.028992963088186247,2,R5
HLF,consumer_staples,45.55,94.64,76.22,16.7,7.02,0.9267564040841185,0.8991863399574469,6,R5
HLI,non_bank_financial,56.68,45.94,73.39,43.97,76.32,0.021554147427425452,0.013532774787309495,8,R5
HLIO,industrials,30.18,50.86,39.64,18.57,50.0,0.2101437901563119,0.18197139829744538,2,R5
HLIT,tech_hardware,34.79,44.78,60.97,57.0,16.13,-0.25245651222050236,-0.28236753196671,3,R5
HLT,consumer_disc,52.97,8.01,94.36,34.2,80.33,0.16488479487906416,0.15938661666889947,8,R5
HLX,energy,48.8,70.38,62.5,67.15,31.67,-0.3272532209306316,-0.3517352554353583,7,R5
HMC,consumer_disc,37.02,48.21,48.3,39.55,29.09,0.08143798760954968,0.07224614304438942,4,R5
HNGR,healthcare,58.85,86.3,42.49,,44.67,-0.3,-0.3262594130028982,9,R5
HNI,industrials,48.48,48.03,26.38,69.7,66.36,-0.13911331975830643,-0.159444894389067,6,R5
HNST,consumer_disc,49.9,13.89,6.05,83.33,96.3,-0.627705638714855,-0.6572074416352796,7,R5
HOG,consumer_disc,38.32,72.25,50.92,16.33,43.64,-0.3004053458053313,-0.31813435652799193,4,R5
HOLX,healthcare,51.12,81.25,69.66,8.18,65.57,-0.3,-0.30596129410231404,7,R5
HOME,consumer_disc,44.29,49.47,44.55,,40.74,-0.3,-0.315289751019331,5,R5
HON,industrials,44.58,28.69,60.25,,48.18,-0.06371721757899196,-0.06853742847446515,5,R5
HOOD,non_bank_financial,66.24,47.71,6.73,96.88,100.0,2.035426690126707,2.029209441740687,10,R5
HPE,tech_hardware,68.65,91.53,58.78,69.5,58.06,0.15460882135989995,0.1479670484500692,10,R5
