ticker,roe_5y_med_sf,roe_5y_med_fmp,roic_5y_med_sf,roic_5y_med_fmp,gross_margin_5y_med_sf,gross_margin_5y_med_fmp,operating_margin_5y_med_sf,operating_margin_5y_med_fmp,fcf_margin_5y_med_sf,fcf_margin_5y_med_fmp,revenue_growth_3yr_sf,revenue_growth_3yr_fmp,revenue_trend_5y_sf,revenue_trend_5y_fmp,ebitda_trend_5y_sf,ebitda_trend_5y_fmp,fcf_trend_5y_sf,fcf_trend_5y_fmp,revenue_cv_5y_sf,revenue_cv_5y_fmp,op_inc_cv_5y_sf,op_inc_cv_5y_fmp,piotroski_f_sf,piotroski_f_fmp,altman_z_sf,altman_z_fmp,n_yrs_history_sf,n_yrs_history_fmp
VSH,0.12421810074779005,,0.1676563207312892,,0.2532953292510546,,0.11423948632449757,,0.07535833946029097,,,,,,,,,,0.18189699590319733,,0.536592352526931,,6.0,,6.53,,2,
VST,0.07606745604592752,0.07597658583203919,0.03527062999112689,0.036146632566069904,0.48866635090330873,0.2260893147712891,0.1601852661015468,0.14789482536300946,0.19811238311631565,0.1282448263405068,0.12011696025995633,0.042275102156005495,0.10298768248832281,0.12209664039816763,0.2891903147122312,0.32212039158501227,0.521061707106553,0.4638027048525819,0.16621546536221407,0.21703632249031282,1.9846739627112073,1.0142479709556982,7.0,6.0,1.31,1.76,5,5.0
VSTM,-0.9628268617583315,,,,0.6187694880021691,,-19.79575839753467,,-10.4799,,,,-0.5906488219287627,,,,,,1.6274252974801366,,0.33153456736369014,,2.0,,-4.82,,5,
VSTO,0.17802635626171237,-0.004887698360201616,0.12337980157137383,-0.0030870359071904106,0.3237668996396663,0.312806006271524,0.13961113765538807,0.12265077586292115,0.13833205747031324,0.13486689853801606,-0.0502952087828471,-0.0502952087828471,0.05756334279709944,0.11028223566288183,-0.010564899331804661,0.18992659953368474,0.0958183559797243,0.2623843436824611,0.1424371724976449,0.2215898169475216,0.4357427654904054,0.676064289949796,7.0,7.0,5.13,5.28,4,5.0
VTAQ,-0.07341598881526087,,-1.295718063111264,,0.020855984975783334,,-1.07515403116866,,-1.6403036018662007,,0.8428022027390674,,0.43093858091078807,,,,,,0.5631791229881166,,1.0844813175521388,,1.0,,-27.46,,4,
VTIQ,2.024927342049459,,2.029447998595561,,,,,,,,,,,,,,,,,,1.4142119468681562,,3.0,,119.48,,2,
VTLE,0.26581623635657636,,0.0770155722206879,,0.7443551451146417,,0.37197370903667865,,-0.2675709699980274,,0.008171028236680922,,0.18044446455483704,,0.17962376558821663,,,,0.34551732112797234,,0.6864361735013441,,5.0,,2.81,,5,
VTNR,-1.0857837713653538,,-0.4766647816935137,,0.11979953579466424,,-0.08781361456154316,,-0.0411294382432937,,,,,,,,,,,,,,,,0.84,,1,
VTOL,-0.014151360049163182,,-0.009782417632541673,,0.31706694554467474,,0.04855294167788572,,0.03939189467607064,,0.09284105510021412,,0.06497098412074204,,0.12276785145750586,,-1.7943691537579658,,0.08816994968696282,,0.590809604205103,,6.0,,3.6,,4,
VTR,0.004365563181968927,,0.0021212038056667754,,0.4895228564796408,,0.12196160363538347,,0.08226207881297871,,0.04305275562621613,,0.042608089456625725,,-0.006950016948349775,,-1.0130467778656655,,0.046978848542678545,,0.19885504552262756,,4.0,,2.13,,3,
VTRS,-0.02918432872558715,,-0.013971298252492789,,0.38153779351800965,,0.04819089101924786,,0.18805463184437574,,-0.04798869864747335,,0.02050321788800934,,0.05933041426032732,,0.22961958260291337,,0.14358448628886106,,0.8839714928156759,,5.0,,3.16,,5,
VTS,0.0029748365262111665,,0.0013884867525665555,,,,0.15915613261671357,,0.1274682834600274,,,,,,,,,,0.024049502441223232,,0.1140882869902568,,5.0,,4.38,,2,
VTSI,0.08133826473582369,,0.12677100120128784,,0.5988971069934513,,0.0916430866753887,,-0.15803872267461447,,-0.8374325152199623,,-0.104280378365068,,0.23181829162797984,,,,0.624326763090269,,1.1810714695329159,,4.0,,8.53,,5,
VTVT,-1.7658326194715392,,-6.2952011633543385,,,,-8.289106901803866,,-7.949950445986125,,,,-0.38855783728680293,,,,,,0.7084349063066948,,0.2554928226699105,,3.0,,5.5,,5,
